"Genotype","Plot.ID","Plant","Side","num_whorls","w1","w2","w3","w4","root_angle_deg","stalk_width_cm","single_root_width_cm","spread_width_cm","root_heightonstalk_cm"
"F118","1309","01","A",2,12,10,0,0,28.7852581799578,2.84304619047619,0.757766666666667,9.19304619047619,5.77547619047619
"F118","1333","06","A",2,5,6,0,0,29.9516744190514,3.09224405405405,0.700078918918919,7.93197378378378,4.03310810810811
"F118","1309","04","A",2,5,9,0,0,41.5174516141289,2.74044402081099,0.526581675205528,8.08696294531157,3.02633146669844
"F118","1309","05","A",1,6,0,0,0,44.2083546629529,1.70421342385258,0.413057021422255,4.4936705936047,1.43095530136635
"F118","1309","02","A",1,11,0,0,0,23.2686529942855,2.79368691075058,0.514735649798448,6.22074491121698,3.97707965486225
"F118","1333","01","A",1,11,0,0,0,37.0961892502758,3.32618514929974,0.401594292257553,9.5160321794533,4.06441762823336
"F118","1333","03","A",2,9,2,0,0,60.4712192476436,2.25200454081053,0.489344306958792,5.91394119650358,1.00919514133273
"F118","1309","07","A",1,11,0,0,0,41.1221079830095,2.27406186253695,0.551967028849756,7.03239831813829,2.72282586070522
"F118","1333","02","A",2,5,2,0,0,26.672487861674,2.56858297825849,0.327039222112968,6.84677956225646,4.25507119705743
"F118","1333","07","A",2,8,8,0,0,31.7371029727995,3.17338133655691,0.389213465429795,6.74445326255486,2.90358184637217
"GT112","1326","01","A",2,9,10,0,0,25.578640945929,1.77030303030303,0.523432424242424,7.42757575757576,5.90742424242424
"GT112","1354","07","A",2,7,0,0,0,27.1138676594205,2.14964098788036,0.556612270890963,10.2879123962666,7.96135246472567
"GT112","1323","03","A",1,11,0,0,0,54.1155728763402,2.93970738392089,0.65639644239037,9.96947952493551,2.54232050730868
"GT112","1323","05","A",1,9,0,0,0,55.3182910124037,2.11666666666667,0.271754726368159,7.6136815920398,1.86393034825871
"GT112","1394","05","A",1,6,0,0,0,39.7244158142968,2.23728113333498,0.0941973446732761,10.8406386134942,5.00815882512918
"GT112","1323","06","A",2,4,9,0,0,35.2348217429514,2.65863294117647,0.498362941176471,10.7642211764706,5.73367647058824
"GT112","1394","07","A",1,8,0,0,0,50.232296325996,1.97628898128898,0.264033264033264,8.60645761145761,2.75768075768076
"GT112","1394","01","A",1,6,0,0,0,30.2117059953021,2.70124207376446,0.853080960410383,11.0559099437148,7.2387014035671
"GT112","1323","07","A",1,6,0,0,0,66.1748127766377,2.31108063813987,0.533386340938772,11.2870351591509,1.98381603544083
"GT112","1323","01","A",1,7,0,0,0,58.5498387299362,2.20044818181818,0.624407045454545,9.18544818181818,2.13590909090909
"GT112","1394","06","A",1,4,0,0,0,54.1242097715894,2.39986623209072,0.295962517824404,8.35016160793101,2.14153142753672
"GT112","1326","02","A",1,16,0,0,0,22.0679378939614,1.9013262283737,0.63280276816609,5.13565148788927,3.99017301038062
"GT112","1354","02","A",2,3,1,0,0,36.377277525847,2.34004817935309,0.725674753050552,11.195364855704,6.0265349602944
"GT112","1323","02","A",1,10,0,0,0,59.2490183418625,2.45210418604651,0.504692093023256,11.0762902325581,2.55476744186047
"GT112","1323","04","A",1,15,0,0,0,38.3646878737005,2.37650079776625,0.439839449541284,8.80375448743518,4.06848324690866
"GT112","1394","03","A",1,5,0,0,0,34.9400259765156,2.44132861616982,0.307593086648881,9.77760051038163,5.25913467115184
"GT112","1326","04","A",1,15,0,0,0,36.4511775319055,2.10672081979505,0.709781418281793,6.52175342528004,2.98663970371044
"GT112","1354","06","A",2,8,0,0,0,22.0758749984424,1.7835380367514,0.574359706750452,8.49447776825669,8.20729791488146
"GT112","1354","04","A",2,2,4,0,0,35.3469472377071,1.91231921052632,0.568157894736842,8.42942447368421,4.57868421052632
"GT112","1326","06","A",1,16,0,0,0,35.663662692742,2.28508596561375,0.757379048380648,8.34237733478037,4.22559547609528
"GT112","1354","01","A",2,9,4,0,0,39.1961931152899,2.51494881398252,0.541866666666667,11.8060848938826,5.67615480649189
"GT112","1326","05","A",2,13,6,0,0,28.2444634682337,2.13525113159186,0.438027758084747,7.19114904291869,4.67497409608987
"GT112","1326","09","A",2,9,9,0,0,22.4518331584912,2.43634543686173,0.491269789809261,7.13699924352947,5.661371372994
"GT112","1326","03","A",1,8,0,0,0,29.2935279230474,2.27976205882353,0.673398823529412,6.53799735294118,3.79132352941176
"GT112","1394","02","A",1,4,0,0,0,40.7669910809988,2.87156459985351,0.781106015731983,13.589376134518,5.72290691379255
"GT112","1354","05","A",2,2,2,0,0,46.1914673922655,1.88284937492414,0.58494914431363,7.89450127442651,2.88251001335113
"GT112","1326","08","A",2,12,7,0,0,16.0296589232287,2.50680284537991,0.415072717971205,7.05478208969768,7.90482106750469
"GT112","1394","04","A",1,8,0,0,0,29.662852350291,1.79605016773741,0.418617975310808,8.45138816409762,6.12625254895082
"Hickory King","1367","03","A",1,8,0,0,0,50.5792942448729,2.19893261631223,0.497605516173715,9.57182432982971,3.01383117412206
"Hickory King","1367","06","A",1,5,0,0,0,48.801739195831,2.43567085106383,0.478817021276596,10.1097134042553,3.33712765957447
"Hickory King","1314","03","A",1,8,0,0,0,41.1300506176019,2.03037569944045,0.613325739408473,7.30935251798561,3.02018385291767
"Hickory King","1350","04","A",1,6,0,0,0,45.5025430026271,2.85861125,0.5640784375,6.90673625,1.96453125
"Hickory King","1327","04","A",2,9,13,0,0,22.5364417331902,1.6115650178832,1.58755858403055,1.99029006387258,0.455653570955964
"Hickory King","1327","03","A",2,9,2,0,0,24.0586232106437,3.17408123536685,0.763309657222529,8.92053639544366,6.41464762055086
"Hickory King","1350","06","A",1,12,0,0,0,46.515913881786,2.58400173235167,0.482411300263184,13.3728880301163,4.82326681547123
"Hickory King","1367","07","A",1,4,0,0,0,39.9236648604805,2.33487871794872,0.787627948717949,15.2953915384615,7.35948717948718
"Hickory King","1367","08","A",1,3,0,0,0,50.2061619169249,3.14477521597975,0.691815605568701,13.3478236944918,4.24544654157266
"Hickory King","1350","01","A",2,15,5,0,0,44.485399606976,3.26994809616742,0.37288419216875,9.65079765809908,3.29589336876635
"Hickory King","1350","05","A",1,15,0,0,0,47.6949168856058,2.28081101171404,0.46036808243406,7.61954425447928,2.44149386102069
"Hickory King","1314","05","A",1,9,0,0,0,42.1250073946447,2.54,0.8759825,7.07571428571429,2.44928571428571
"Hickory King","1314","04","A",2,3,1,0,0,33.6193368595444,1.84075701823294,0.535471947740522,7.24903419192128,4.5419026749907
"Hickory King","1314","09","A",2,2,8,0,0,32.5745524043503,2.54960782608696,0.594691304347826,7.29830347826087,3.6995652173913
"Hickory King","1367","01","A",1,4,0,0,0,44.3155332055793,2.54876893991287,0.51729786009809,13.3707543085733,5.49798613584678
"Hickory King","1327","02","A",1,11,0,0,0,36.9764719223317,2.46883589421374,0.781318044210887,7.03900782544125,3.02864568458331
"Hickory King","1350","02","A",2,8,5,0,0,47.1481554809529,2.20008661758337,0.341098044441483,6.09254755638472,1.81930239530933
"Hickory King","1350","07","A",1,8,0,0,0,49.2540186854257,2.86638258829192,0.352247157210758,8.86451747788942,2.57881595571867
"Hickory King","1314","08","A",2,4,6,0,0,29.5465145298561,3.1487416384328,0.719236382590566,11.2027769090435,7.08865433064026
"Hickory King","1314","07","A",1,8,0,0,0,36.2403750422564,2.30319404863244,0.42562085939524,6.90958214589733,3.14926533180355
"Hickory King","1314","06","A",1,9,0,0,0,50.4742960914707,1.77326851431168,0.582126609117068,7.69724246554596,2.44267757080115
"Hickory King","1327","01","A",2,9,10,0,0,27.5622323932984,2.9257891867333,0.587165833711949,11.2732070271089,8.00121157049826
"Hickory King","1314","01","A",2,4,9,0,0,42.2784886262787,2.31691425592911,0.77230475197637,8.9918338980106,3.66844757188776
"Hickory King","1314","02","A",2,2,8,0,0,54.1009448563847,2.31498321428571,0.605155,8.39284035714286,2.19982142857143
"Hickory King","1327","06","A",2,8,12,0,0,33.8894434820599,3.38580637638671,0.656810474064697,10.9168721058067,5.60598993903455
"Hickory King","1350","03","A",2,8,4,0,0,57.3442904419978,2.65268128774463,0.636931843981292,19.0877718748581,5.27652908323117
"Hickory King","1367","02","A",1,6,0,0,0,20.375361694855,2.4038987727643,0.559456810238352,7.64369589782672,7.07539484403332
"Hickory King","1367","04","A",1,5,0,0,0,24.8249874050876,2.45350182051831,0.682193189119726,8.68245877061469,6.58256585992718
"Hickory King","1327","05","A",2,13,13,0,0,21.7567427369762,1.15152292383824,1.13434829468466,1.54690465177648,0.494227159922792
"Hp301","1345","11","A",1,10,0,0,0,25.2683605115929,1.77375979826808,0.259178607033251,3.28811755966925,1.6012471411537
"Hp301","1278","05","A",1,8,0,0,0,57.5627126058075,1.70683082103491,0.502246862915318,5.21484123852366,1.10251755978218
"Hp301","1345","07","A",1,9,0,0,0,39.6865462762818,2.0290011887394,0.535943156643432,6.42085292051656,2.62481763656995
"Hp301","1278","08","A",1,8,0,0,0,48.8120962522259,1.96715695125097,0.4522552875935,6.83980332731494,2.08827701831313
"Hp301","1345","06","A",1,8,0,0,0,33.1573152471485,1.98097683969743,0.47266408463518,6.10746172441579,3.18564633100257
"Hp301","1345","08","A",2,8,6,0,0,39.0418230587237,2.41002552631579,0.454559736842105,6.15318342105263,2.27263157894737
"Hp301","1278","10","A",2,7,7,0,0,29.1280831191546,1.97360129293354,0.389213465429795,6.77952986623919,4.32199826557696
"Hp301","1345","10","A",1,7,0,0,0,37.1244131682735,1.80457266558428,0.326977020107406,2.70336955164231,0.594792056950169
"Hp301","1393","01","A",1,6,0,0,0,44.8239242223536,1.22904342925703,0.349377556399862,7.90122434510716,3.32454689232671
"Hp301","1278","04","A",1,9,0,0,0,43.478894791144,1.80503763157895,0.668421052631579,6.11635342105263,2.28934210526316
"Hp301","1345","01","A",1,11,0,0,0,45.1347261496964,1.84917916940395,0.239699224090481,4.03646277587401,1.08236714546972
"Hp301","1345","02","A",1,8,0,0,0,34.5171440797213,1.65208519321515,0.458113505930366,3.3041703864303,1.21476852442291
"Hp301","1278","01","A",1,10,0,0,0,41.137711087555,1.74531870675821,0.576750322258175,5.05287138610475,1.88764370083919
"Hp301","1278","02","A",1,7,0,0,0,39.9354705706088,1.89168846747015,0.552483006797281,6.71575883932141,2.86542525846804
"Hp301","1393","02","A",1,7,0,0,0,39.8641914598577,2.0003539319799,0.450606125804915,6.15763312791037,2.46899445204322
"Hp301","1322","05","A",1,10,0,0,0,46.0605481983307,1.92210287688239,0.606380957521455,8.46849462945971,3.15323581799536
"Hp301","1322","02","A",2,2,5,0,0,51.8853258931564,1.76777636005104,0.359654100452384,7.10056837953834,2.09186869272706
"Hp301","1322","04","A",2,5,12,0,0,52.3689953167354,1.96222020293806,0.50153748296229,9.38642132364077,2.82735120399818
"Hp301","1278","09","A",1,7,0,0,0,37.8250172067433,1.72655935201087,0.466097454694589,4.26571296747238,1.64393919975393
"Hp301","1393","07","A",1,7,0,0,0,49.9513593171858,1.1086857949591,0.467225843956318,5.59110077648134,1.87206743345929
"Hp301","1278","07","A",2,4,9,0,0,38.4969364878394,1.89560868421053,0.469097894736842,6.541135,2.80736842105263
"Hp301","1345","03","A",1,8,0,0,0,54.2247142115992,1.61883550913838,0.337503689408559,3.32005017595641,0.591100011352026
"Hp301","1322","03","A",1,10,0,0,0,47.6814798939057,1.87510046985904,0.403992802159352,7.17576027191843,2.41227631710487
"Hp301","1393","06","A",1,8,0,0,0,46.4736883755526,1.35540286175937,0.294647277330801,6.64416071160862,2.20012326553729
"Hp301","1393","08","A",1,4,0,0,0,51.4258896850627,2.11561976658423,0.220400017354332,8.67252028287561,2.60347520499805
"Hp301","1393","05","A",1,8,0,0,0,52.8359987092468,1.55812434782609,0.341491956521739,7.02464608695652,2.07065217391304
"Hp301","1393","04","A",1,7,0,0,0,44.1199810291203,1.6053668245015,0.651734799750986,6.66054613367541,2.57550604614311
"Hp301","1322","06","A",2,4,8,0,0,37.9758403520283,1.83806589112867,0.419141728088092,5.98268004617707,2.60800550572773
"Hp301","1393","09","A",1,4,0,0,0,53.7905192493773,2.26978598230416,0.605701811275305,10.8886306573401,2.83862973085653
"Hp301","1345","09","A",1,9,0,0,0,43.7162013354061,1.67959767857143,0.258581071428571,3.97013339285714,1.12258928571429
"Hp301","1393","03","A",1,3,0,0,0,45.064599190929,1.21860521302792,0.358937415787762,4.67049389025693,1.8587092877387
"Hp301","1322","01","A",2,3,10,0,0,51.1334985291315,2.2644346089491,0.45982404058941,9.35921519943866,2.84476709666973
"Ki11","1344","11","A",2,6,7,0,0,27.0655682098051,2.6137756326041,0.566556234648997,6.85750671160107,3.93542582966813
"Ki11","1344","05","A",2,7,13,0,0,18.6019714604587,2.06514563537874,0.383475490631383,5.64586670810763,5.20191368439748
"Ki11","1344","02","A",2,8,3,0,0,36.5018981587142,2.48942128189172,0.592719352831363,5.33447417548226,1.91645924082141
"Ki11","1344","12","A",1,9,0,0,0,22.9484404958715,2.48554069054157,0.349978968277151,6.71466962668692,4.98963019220658
"Ki11","1344","01","A",2,8,7,0,0,31.7301633013105,3.31667526437968,0.386290301779727,8.47594789785917,4.13560742842404
"Ki11","1310","11","A",2,3,5,0,0,26.3177164765953,2.1174597227426,0.618848091253486,6.664314558095,4.59972524041464
"Ki11","1344","04","A",2,6,7,0,0,43.1321629243566,2.51133322965497,0.310368576570172,8.74692008620115,3.32940836684366
"Ki11","1310","13","A",1,7,0,0,0,33.4822409346624,2.48573536757027,0.872674476683467,7.09909412886528,3.48885256322935
"Ki11","1310","09","A",2,4,6,0,0,32.6058481837514,2.36201827074659,0.634974332026355,7.29026921055823,3.85019604672784
"Ki11","1344","03","A",2,9,6,0,0,19.9920078574654,2.47112804952057,0.30363466440102,5.43071052312174,4.0694259012016
"Ki11","1310","05","A",1,8,0,0,0,38.0475412906336,2.35115202827668,0.732634088200238,7.30984669762854,3.15790555258723
"Ki11","1344","10","A",2,9,11,0,0,22.5,2.89173674284446,0.4893177279787,5.9209135788773,3.75124805857555
"Ki11","1310","12","A",2,3,5,0,0,21.3017331498131,2.31039112920691,0.704449257157708,5.61094988521679,4.23571707021267
"Ki11","1310","10","A",2,6,4,0,0,21.9578614149957,2.3373588,0.540004,6.0457588,4.4958
"Ki11","1344","09","A",3,9,6,1,0,25.7285807656887,2.60508690019971,0.548388837912236,5.41557969449992,2.91331570140875
"Ki11","1344","07","A",2,13,1,0,0,42.2940654238415,2.20503511956436,0.260929155815116,5.67963591402941,1.88764370083919
"Ki11","1344","08","A",2,11,7,0,0,52.3740055514778,2.7988012195122,0.416745853658537,8.37441097560976,2.13731707317073
"Ki11","1310","02","A",1,4,0,0,0,32.0786798737139,2.71034827226082,0.636931843981292,7.49670798710439,3.7483539935522
"Ki11","1310","04","A",1,10,0,0,0,34.4343430179364,1.90796333333333,0.584464583333333,6.72338,3.46604166666667
"Ki11","1344","06","A",1,8,0,0,0,34.7877473236449,2.60876374411895,0.634983494060461,6.37211795898209,2.70697408437524
"Ki11","1310","01","A",2,7,3,0,0,23.0830826206248,2.88565590519003,0.464911229169505,7.6720156200336,5.56486400581211
"Ki11","1310","03","A",1,8,0,0,0,34.4744974573252,2.70532838154808,0.924724611241421,7.50465076882982,3.30987750847016
"Ki11","1344","13","A",2,6,9,0,0,23.6797528184862,2.78047621621622,0.460495135135135,5.8696654054054,3.51824324324324
"Ki11","1310","07","A",1,6,0,0,0,39.1036430012031,2.1390356,0.5747512,8.0826356,3.6576
"Ki11","1310","06","A",1,5,0,0,0,30.2606936909107,2.9034619047619,0.651328571428571,7.13679523809524,3.59833333333333
"Ki3","1375","03","A",3,8,9,8,0,35.5274185555378,2.19424860131355,0.372010216492338,9.97921576258818,5.45256628557529
"Ki3","1289","04","A",2,9,8,0,0,32.5750851071409,2.13557724205312,0.440464429347209,9.37853922882916,5.51157665129172
"Ki3","1289","03","A",1,7,0,0,0,60.2546047248349,2.7421498353754,0.461126464079452,10.2139477519296,2.0907324445404
"Ki3","1375","02","A",2,6,1,0,0,38.4327761096814,2.11614632147704,0.509027681749507,6.76673145373998,2.87815933010678
"Ki3","1289","02","A",2,4,7,0,0,56.1841312207791,1.38572801936201,1.26002301222028,2.48924333439137,0.36783843834312
"Ki3","1375","01","A",2,7,2,0,0,40.2688388959872,2.34865045001216,0.420171977621017,8.2800540014595,3.42909267818049
"Ky21","1371","05","A",1,8,0,0,0,51.3068563556835,2.35951729347516,0.296736467994997,15.7746226146397,5.30785233985115
"Ky21","1303","05","A",2,1,3,0,0,51.6586383303088,1.80610854356583,0.481641509433962,9.50634174263303,3.04239983040068
"Ky21","1303","01","A",2,3,0,0,0,40.4060984838627,2.52613170086036,0.308006136814873,14.5606061608808,7.06786595271043
"Ky21","1340","11","A",1,9,0,0,0,55.7533361113565,2.19859217033302,0.489170747155838,8.29350313040513,2.07288849911082
"Ky21","1286","06","A",1,5,0,0,0,36.8021464308035,1.98638667632151,0.314290514120203,6.98913830557567,3.27385952208544
"Ky21","1286","09","A",2,1,3,0,0,35.005059262448,2.16667637336691,0.590387743323364,9.49654677580146,5.24752085628837
"Ky21","1340","09","A",1,5,0,0,0,50.3694485504527,2.57653971428571,0.573713428571429,10.9948254285714,3.48342857142857
"Ky21","1303","07","A",2,0,0,0,0,38.1130108869808,1.6820439039571,0.317401192157614,8.91781820793335,4.51475833672468
"Ky21","1286","08","A",1,6,0,0,0,36.3831310980265,1.98339412117577,0.433948410317936,8.45909898020396,4.35522895420916
"Ky21","1303","10","A",2,0,1,0,0,39.9547702727163,2.31270671685744,0.363591201249648,11.126053366111,5.12214796035953
"Ky21","1286","07","A",0,0,0,0,0,45.6054515469421,2.1627176370416,0.449024927331983,9.84409407205144,3.61695880677648
"Ky21","1340","10","A",1,7,0,0,0,55.0170965258524,2.1566904693897,0.517437636865657,7.93051699514424,1.98002951537656
"Ky21","1303","09","A",2,0,0,0,0,41.5128580290395,2.55302966252642,0.512741349419336,11.1188263234142,4.8408815636355
"Ky21","1371","07","A",1,5,0,0,0,39.3794449133597,1.98928373869307,0.238819551758418,6.23940923452464,2.53757492839355
"Ky21","1371","03","A",1,4,0,0,0,58.0607799886349,2.06567387043876,0.484857679949871,9.70189448984761,2.41277480768462
"Ky21","1286","03","A",1,10,0,0,0,43.4030953769934,1.9112358117587,0.463814819538324,7.15903583726566,2.76967223568422
"Ky21","1303","03","A",2,4,0,0,0,35.7692961281162,1.96460672447893,0.651437047662515,10.5764604116407,5.97585360022603
"Ky21","1371","02","A",1,7,0,0,0,32.6213232538881,2.14485619932474,0.406880745249772,6.57359661877418,3.45848633462306
"Ky21","1371","01","A",1,7,0,0,0,45.7593090728387,2.55387636578403,0.441811342511215,15.8051806280146,6.45599257519722
"Ky21","1303","04","A",2,2,0,0,0,30.8930282735988,2.37397843538486,0.632168004617241,10.7033766199696,6.98003567868199
"Ky21","1371","04","A",1,11,0,0,0,53.751124397906,2.13540288160584,0.406354665149124,8.65639411262578,2.38993507333351
"Ky21","1286","02","A",1,8,0,0,0,39.7040980959911,2.03641234148871,0.44500589261302,6.76605925611653,2.61926648753123
"Ky21","1303","02","A",2,3,0,0,0,41.6105575406237,2.40881243243243,0.631052702702703,11.0928664864865,4.87405405405405
"Ky21","1286","05","A",1,4,0,0,0,40.3258218001661,2.53936521716255,0.49666745587036,9.48856680609265,3.85881145923763
"Ky21","1303","08","A",2,1,0,0,0,35.4649718287841,2.00407811423874,0.740624069671858,8.52181822221235,4.51445202283886
"L163","1357","02","A",1,5,0,0,0,37.5503712468658,2.44986197492267,0.681103868028071,6.88495692952406,2.872251970599
"L163","1305","01","A",1,5,0,0,0,22.2926538708791,1.96127748379809,0.502019620667103,7.47349580831203,6.71282478149712
"L163","1305","02","A",1,7,0,0,0,23.666760873852,1.89228426064836,0.616584958580654,5.55375448437806,4.15021851151262
"L163","1357","09","A",1,4,0,0,0,58.6931577046451,1.6076651062753,0.386216683535763,4.7944481697031,0.964068825910931
"L163","1357","10","A",1,6,0,0,0,34.3324841623826,1.89595158417445,0.518673017757867,4.8092672855832,2.17641820046419
"L163","1305","13","A",1,6,0,0,0,37.8188562788862,2.5303075411818,0.803690368243414,7.85636164424966,3.43074656188605
"L163","1357","14","A",1,6,0,0,0,49.4971328136022,2.08803875,0.68684775,6.12028875,1.7145
"L163","1305","09","A",2,6,4,0,0,26.6036082059591,1.76965332128712,0.361217997877906,6.81288310624127,5.02988790721617
"L163","1357","15","A",1,6,0,0,0,25.5776100051467,2.23214513513514,0.782731891891892,6.86592891891892,4.65094594594595
"L163","1357","03","A",1,6,0,0,0,40.5248981981676,2.00404019196161,0.372959044554725,5.50161340459181,2.06045154605443
"L163","1357","05","A",1,6,0,0,0,38.172453006045,1.96443164030874,0.685486047390295,6.62573676256275,2.81049279430021
"L163","1357","16","A",1,7,0,0,0,38.2900083374972,2.21796966105712,0.470191988622896,5.58938468831477,2.13723631192226
"L163","1357","01","A",2,4,7,0,0,30.0275157718051,1.66195375,0.495935,4.99570375,2.9845
"L163","1357","07","A",1,4,0,0,0,27.3200259287393,1.91086441176471,0.485588235294118,4.82439382352941,2.83882352941176
"L163","1357","06","A",1,6,0,0,0,36.9720206568873,2.64795,1.0423525,6.9342,2.8575
"L163","1305","03","A",1,7,0,0,0,40.0011634380214,1.9097886733864,0.232641890726274,5.25873019198068,1.98745594795081
"L163","1305","12","A",1,10,0,0,0,27.2130383847296,1.8833365778627,0.392368145931721,7.57580326135285,5.55511494045688
"L163","1305","05","A",2,7,3,0,0,33.4771512337183,2.09550619330928,0.322191431776066,8.76879693748171,4.90819760070223
"L163","1357","04","A",1,6,0,0,0,41.8518683726115,1.08922994033521,1.08269125837616,1.36481559927223,0.155458576836264
"L163","1305","10","A",1,6,0,0,0,35.3914230507758,1.83970740304275,0.359773332908664,6.07344523362105,2.98653799195252
"L163","1357","11","A",1,6,0,0,0,37.5854321867927,1.8719620518189,0.465323213818372,5.49483564511908,2.35985344150746
"L163","1305","07","A",1,7,0,0,0,46.2367469777789,1.78547353510722,0.273733593918095,6.98871171914222,2.48776267661192
"L163","1305","14","A",1,7,0,0,0,25.9833691127574,1.49527235086027,0.499236714101946,5.88584961408587,4.49906536420646
"L163","1305","06","A",2,7,1,0,0,29.5825931204394,1.79229722888356,0.522601785238476,7.13895323741007,4.71216360245137
"L163","1357","12","A",1,4,0,0,0,44.3539456341489,1.79119292237443,0.519652539954338,5.41562214611872,1.87262176560122
"LH211","1401","02","A",1,6,0,0,0,32.1750268384438,1.88554941926668,0.582975119562742,9.29701605556821,6.00148030061489
"LH211","1401","10","A",1,6,0,0,0,28.3457084136587,1.88685714285714,0.473093142857143,13.8974285714286,11.0671428571429
"LH211","1401","09","A",1,6,0,0,0,37.2429272553311,1.33864864864865,0.446216216216216,9.67945945945946,5.32027027027027
"LH211","1284","11","A",1,11,0,0,0,41.7847776632812,1.71251980045866,0.510438092536114,6.2764368631345,2.53717757760598
"LH211","1284","04","A",1,6,0,0,0,25.1517334305758,1.52386034189743,0.480328651404579,6.95148205538339,5.69741577526742
"LH211","1401","03","A",1,6,0,0,0,32.9455488745839,1.48828125,0.866314985795455,12.4474431818182,8.41104403409091
"LH211","1284","02","A",2,8,0,0,0,32.068547795392,1.98462945502546,0.73139355082029,7.3901950378492,4.37919237089518
"LH211","1401","01","A",1,5,0,0,0,33.5485897654974,2.66040061738981,0.959328074086777,13.9860737437832,8.53781512605042
"LH211","1284","03","A",1,7,0,0,0,38.2186025038877,1.81784044907432,0.411291628434177,6.4105969665893,2.896178550224
"LH211","1284","14","A",1,10,0,0,0,36.4526811522477,1.93685596405014,0.400494047775471,8.64513126428928,4.53893254145534
"LH211","1401","08","A",1,4,0,0,0,33.4765099599499,1.63394714070265,0.533784953148565,12.1526506292185,7.89687739510965
"LH211","1284","15","A",2,9,4,0,0,40.5867496674242,1.76537184238759,0.77478299034429,10.6837371988686,5.2023797912806
"LH211","1284","09","A",1,7,0,0,0,26.2113204911509,1.49316729981006,0.361904928521444,7.26993426971908,5.82437768669399
"LH211","1284","08","A",2,8,6,0,0,49.5036448836376,1.86650240185523,0.420738777538513,9.86053917508696,3.38344100270554
"LH211","1284","12","A",1,7,0,0,0,43.3084074560057,2.13860798128762,0.579627463844596,16.4843877114414,7.62572382120547
"LH211","1401","05","A",1,7,0,0,0,25.2261136335603,2.24319108905492,0.832560942356983,10.3811089600262,8.58810056170584
"LH211","1284","13","A",2,6,6,0,0,41.6318478906866,2.31333170994284,0.683618281085792,13.5116502191577,6.29905416143337
"LH211","1401","12","A",1,8,0,0,0,35.5100260764784,1.78739403844104,0.252222261697517,8.51031299960919,4.7827477173411
"LH211","1401","07","A",1,6,0,0,0,35.860400053483,2.18859988713318,0.453279627539503,13.7992093679458,8.02708803611738
"LH211","1401","04","A",1,5,0,0,0,26.6633246999637,1.7372641509434,0.596489218328841,11.2998447204969,9.54397632720028
"LH211","1284","07","A",2,7,6,0,0,38.1194302769926,1.64455556816892,0.519014644113974,11.1021557498013,6.02633670110115
"LH211","1284","10","A",2,7,8,0,0,55.2912671256103,1.76088542933593,0.55693407929944,9.63853077110192,2.51775723668207
"LH211","1284","01","A",2,7,8,0,0,32.5505996695564,1.93458576779026,0.318689138576779,9.1328379525593,5.612734082397
"LH211","1284","06","A",2,6,8,0,0,36.3474178316241,1.92090226334811,0.363945351549483,11.8496439648322,6.77107630789737
"LH211","1401","06","A",1,4,0,0,0,44.0650139701751,2.28540235294118,0.469047474048443,15.7148833217993,6.96083044982699
"LH252","1339","02","A",2,5,2,0,0,56.5918172206761,1.95998714799794,0.442762609242017,9.64948277831724,2.52084880333581
"LH252","1261","01","A",1,5,0,0,0,60.819719663203,2.08169392851569,0.351247073513345,7.33454237552677,1.46683315124083
"LH252","1261","04","A",2,2,2,0,0,38.8553405480786,2.01551355206847,0.497175106990014,9.57935092724679,4.60850570613409
"LH252","1261","05","A",2,4,3,0,0,59.3383576683854,2.0999953968254,0.454801111111111,11.695550952381,2.82222222222222
"LH252","1339","03","A",2,6,5,0,0,43.9159625248874,1.73279081551861,0.419914489311164,9.13358258115598,3.84117181314331
"LH252","1261","03","A",2,6,2,0,0,46.1833010011663,1.69952908493411,0.413803062641867,9.14303621641766,3.57116238100078
"LH252","1261","02","A",2,5,1,0,0,65.1603704197976,1.85116317909421,0.346081966139437,8.46379703310738,1.52839178701248
"LH252","1364","03","A",1,4,0,0,0,29.1811475758774,2.45922105628737,0.536499466646821,8.57120041675969,5.41886829897547
"LH252","1339","01","A",2,5,6,0,0,57.5784790867483,1.83507136113734,0.504910867995779,11.8148014660965,3.13850169378575
"LH252","1364","02","A",1,4,0,0,0,25.6266692984967,2.42800898060571,0.633038438266297,8.2924718957995,6.08690806025286
"LH252","1364","01","A",1,3,0,0,0,19.3170154314498,2.18801498127341,0.623013483146067,8.81548064918852,9.44968789013733
"M162W","1348","10","A",2,10,8,0,0,32.211548806238,2.42998372547196,0.355559843764531,8.06957267739236,4.47328652469078
"M162W","1263","12","A",1,0,0,0,0,6.07012398013911,6.33174552474065,1.29185245878873,6.59630313719499,1.2257836043718
"M162W","1263","07","A",1,9,0,0,0,32.8249793234128,2.83113980028531,0.466308309557775,6.00161055634807,2.45711483594864
"M162W","1263","10","A",2,4,6,0,0,33.8250965937653,2.35650828824186,0.572639869449455,6.69782925362879,3.21781327836468
"M162W","1348","04","A",1,11,0,0,0,29.1622656309454,2.48070162297129,0.392225468164794,4.95410986267166,2.23558052434457
"M162W","1348","06","A",1,7,0,0,0,34.2275069090156,1.88604065734198,0.368516473788408,4.42076679167539,1.87038259106054
"M162W","1263","05","A",2,2,6,0,0,38.6750686497297,2.13370498356879,0.417696920418742,5.36065894230443,1.93617237524139
"M162W","1263","08","A",1,8,0,0,0,36.567373561786,2.68514889721182,0.4196126508531,5.79276437786101,2.06117353308364
